article_id,pair_id,label,label_name,title,content_length,raw_text_length
fake_1529,1529,1,fake,"Blera Deliu: Kurti më fyu Mua dhe UÇK-në, kur emëroi Veljkoviqin në kabinetin e tij",358,442
fake_1530,1530,1,fake,SUPER LAJMI/ Kryeministri: Kjo është data kur do të hapen kufijtë,383,449
fake_1531,1531,1,fake,"E fundit! Shp.ërthen bo.mbula e gazit, e moshuara në gjendje të rëndë",415,485
fake_1532,1532,1,fake,"Histori të pathëna, si Fatos Nano injoronte haptazi Nexhmije Hoxhën dhe e quante b…",473,557
fake_1533,1533,1,fake,EKSLUZIVE – Ja kush po i kerkon Albinit debat televiziv nuk do ta besoni,456,529
fake_1534,1534,1,fake,A lejohet me u m.artua me këngëtare ? Çfarë thotë Shefqet Krasniqi (Video),404,479
fake_1535,1535,1,fake,"A qëndron kjo shtëpi në pezull, ja e vërteta e kësaj fotoje..",373,435
fake_1536,1536,1,fake,"Zbardhet gropa gjigante në Turqi, shkencëtarët vërtetojnë bindjet për herë të parë në histori dhe …",473,573
fake_1537,1537,1,fake,Eskalon Milaim Zeka / Krahason Albin Kurtin me ..,453,503
fake_1538,1538,1,fake,"Ndërron jetë këngëtarja e njohur, pati g.oditje në tru",365,420
fake_1539,1539,1,fake,Është një lajm i rëndësishëm për të gjithë Gurbetqarët që do ta vizitojnë vendlindjen Verës !,397,491
fake_1540,1540,1,fake,"Presidentja e Kroacisë vjen edhe me një deklaratë për Albin Kurtin, ai djalosh është një…",417,507
fake_1541,1541,1,fake,"Vd.es nga koronavi rusi, ish-zv/presidenti",398,441
fake_1542,1542,1,fake,"HlSTORlA e shqiptarit që ka HABlTUR rrjetet sociaIe, a ja vIen të Ie gruan për rusen e pasur",459,552
fake_1543,1543,1,fake,"Kurti: Kushtetuesja nëse s’dëshiron t’i nxjerrë vetës punë, e ka punën shumë të kollajshme",487,578
fake_1544,1544,1,fake,"Gold AG p ublikon këngën e re, krejt Mediat serbe po shkruajn",419,481
fake_1545,1545,1,fake,Nuk do ta besoni qfare thote Glauk Konjufca per kreun e LVV-se,444,507
fake_1546,1546,1,fake,"Asnjëherë nuk ka ndodh kjo në Zvicër, e pabesueshmja ndodh në shtetin e dytë më të pasur në botë",470,567
fake_1547,1547,1,fake,"Izraeli apo Turqia, cila e ka u shtrinë më të fortë",400,452
fake_1548,1548,1,fake,Sherrr mes Rusisë dhe Norvegjisë: Për 1 centimetër duhet të zhvendoset rrethoja milionëshe kufitare,518,618
fake_1549,1549,1,fake,Nervozohet keq Pacolli: Ja çka thotë ai për Albin Kurtin nuk do ta besoni,431,505
fake_1550,1550,1,fake,Milaim Zeka thotë që rasti i “Agon Musliu” që vd iq në karantinë është ha kmarrje e qellimshme e Kurtit,419,523
fake_1551,1551,1,fake,"Presidentja E Kroacisë I’a Thotë Në Sy Mogherinit: Kosovës Duhet Të I’a Jepni Liberalizimin, Sepse Kosovarët E Meritojnë Këtë Gjë Dhe Shumë Gjëra Tjera!",406,559
fake_1552,1552,1,fake,E pabesueshme: Adelina rr.ëfen se si e ka kapur politikanin e njohur duke vje.dhur para,418,506
fake_1553,1553,1,fake,"Këta janë dy të arrrestuarit në Ferizaj, që po kërkoheshin nga Interpoli!",387,461
fake_1554,1554,1,fake,95% gabojnë: Vetëm më symprehtit mund ta dallojnë kafshën e fshehur në këtë foto…,428,510
fake_1555,1555,1,fake,Gruaja dëgjon tinguj të çuditshëm nën këmbët e saj – zj.arrfikësit th.yejnë trotuarin dhe gjejnë të vërtetën tro ndi tëse!,371,494
fake_1556,1556,1,fake,Jam tri.shtuar nga vd.ekja tra.gjike e të riut 26-vjeçar nga Gjilani,421,490
fake_1557,1557,1,fake,"E FUNDIT: Paralajmërimi i Kurtit dr.idh Kosoven, ja qka tha",455,515
fake_1558,1558,1,fake,"Rasti i 7 j.etimeve ne Shkup që preku të gjithë, do të bëhen me shtëpi të re! Ky është lajmi i madh",494,594
fake_1559,1559,1,fake,"Labi: Shan Vetvendosjen, Albin Kurtin dhe krejt Kosovarët që e kan Votu (VIDEO)",384,464
fake_1560,1560,1,fake,"Akksidentoi me makinë policin e b.urgut të Peqinit, ndalohet Bledar Muça",447,520
fake_1561,1561,1,fake,Jane gjetur dy ka.psula te çuditeshme /A Duhet tu besojme ?Konfirmohet ke ku?,391,469
fake_1562,1562,1,fake,Pamje dr.ithëruese: Këto fenomene natyrore janë ÇUDITSHME,475,533
fake_1563,1563,1,fake,"Pacolli: Telefonin e kam përplot me kë.rcënime, jam i fr.ikësuar nga militantet e VV-së!!",471,561
fake_1564,1564,1,fake,"LDK para cop.ëtimit – ka përpl.asje të mëdha, zbulohet se disa figura të larta partiake",472,560
fake_1565,1565,1,fake,Nuk do ta besoni sa diferencë moshe ka Alketa Vejsiu me bashkëshortin e saj,502,578
fake_1566,1566,1,fake,Këto janë arsyet pse myslimanët nuk e hanë mishin e derrit,434,493
fake_1567,1567,1,fake,"Po pastronte shtëpinë e gjyshërve kur gjeti diçka në dysheme, kur e hapi u sh.okua nga ajo që pa",520,617
fake_1568,1568,1,fake,Lajm i mire/ Me ne fund del data se kur do levizim me makina pa marr leje,462,536
fake_1569,1569,1,fake,Rama pu.blikon statistikat/ Shqipëria vendi europian që ka menaxhuar më mirë situatën e CoVi.d-19,507,605
fake_1570,1570,1,fake,"Ja sa kushtojnë avioni privat, hoteli dhe tetë veturat e Behgjet Pacollit",439,513
fake_1571,1571,1,fake,Prezantuesja e televizionit Kinez thotë se Covi d-19 doli nga një laborator Amerikan,492,577
fake_1572,1572,1,fake,Ky është personi që mashtroi me viza pune 70 kosovarë,512,566
fake_1573,1573,1,fake,"”Janë shumuar fr.ikërat e mia”, Rozana Radi tregon se v.uan nga së.mundja e rrallë",495,578
fake_1574,1574,1,fake,Nuk ishte t.ërmet as v.ullkan por diçka e fr.ikshme që rallë kush …,520,588
fake_1575,1575,1,fake,A e gjeni dot kush eshte djalin ne foto.Eshte nje nga njerezit qe perflitet me shume sot nga Shqiptaret,508,612
fake_1576,1576,1,fake,"Pikëllohet Shyhrete Behluli, kjo i ndodhi për herë të parë!",346,406
fake_1577,1577,1,fake,U martuan vitin që shkoi Shqiptarja dhe Xhamajkani por ja qka ju ndodhi sot ..,396,475
fake_1578,1578,1,fake,Aman dasman mos i anuloni ! Vjen reagimi i Labit pas vendimit te qeverise ..,427,504
fake_1579,1579,1,fake,Avokati: OBSH do t’ i përdorë shqiptarët si kavie për vak.sinën.A eshte e mundur kjo gje,382,471
fake_1580,1580,1,fake,"“Jam shqiptar nga Kosova”, gjyqtarja serbe rrëfen ç’i tha Kurti kur e d.ënoi me 15 vite b.urg: S’na njihte si shtet (VIDEO)",421,545
fake_1581,1581,1,fake,Nuk do ta besoni se kush vd iq ne keto momente nga Koronavirusi,470,534
fake_1582,1582,1,fake,"Thellohet sk.andali në Itali, doktori i njohur publikon të dhënat tro.nditëse: Shkaku i vd.ekshmërisë së lartë nuk është COVI D-19, ja cili është gabimi f.atal që u bë…",445,614
fake_1583,1583,1,fake,"Behxhet Pacolli: Albin Kurti një komunist i ndytë, mos dilni në protesta të tij populli im",380,471
fake_1584,1584,1,fake,"Gjykata Kushtetuese: Albin Kurti, ky diktator i ri shqiptarë që do të renditet si tradhëtari i ardhshëm",435,539
fake_1585,1585,1,fake,Ndërron jetë vogëlushja 10 vjeçare nga Kosova disa ditë pasi iu nënshtrua një op.eracioni në Turqi,462,561
fake_1586,1586,1,fake,Paralajmërimi i madh i OKB: Shqipëria do të mbetet me 512 mijë banorë ne 2025,467,545
fake_1587,1587,1,fake,Paralajmërimi i Piperos: Ja kur mund pritet vala e dyte ne vendin tone,452,523
fake_1588,1588,1,fake,"Konfirmohet fr.ika e kancelares Merkel, kjo është duke ndodhur me COVI D-19 në Gjermani",410,498
fake_1589,1589,1,fake,Valon Syla: Xhelal Sveçlën e ka rr.ahur babai i tij deri vonë,449,511
fake_1590,1590,1,fake,"Këshilltari i Thaçit: Nga 489 shqiptarë, Vojislav Kostunica e fali nga b.urgu vetëm Albin Kurtin",455,552
fake_1591,1591,1,fake,"A duhet ti lani çarçafët pasi të kryeni marrëdhënie? Flet gjinek.ologia, me siguri do habiteni nga përgjigja!",446,556
fake_1592,1592,1,fake,"LAJMI FUNDIT / Vjosa Osmani , jep dorheqje neser?",443,493
fake_1593,1593,1,fake,Lajmi tr.ondit mediat greke e italiane: Nexhmija e dinte që Enveri…,519,587
fake_1594,1594,1,fake,"Pamje shokuese , gruaja hidhet nga ballkoni i PALLATIT ! (Video)",233,298
fake_1595,1595,1,fake,“Çartet“ Lushtaku: S’ka bir nane që më largon nga se po…!,816,874
fake_1596,1596,1,fake,"E madhe eshte Vjosa Osmani , ky eshte veprimi i saj i fundit!",582,644
fake_1597,1597,1,fake,LAJMI I FUNDIT: O zot ja qfare ndodh ne Gjilan?Coronavirusi sapo…!,538,605
fake_1598,1598,1,fake,Po kjo ku i mori paratë? Aktorja e Kosovës me çantë 6.600 eurove (FOTO),670,742
fake_1599,1599,1,fake,LAJMI I FUNDIT: OBSH-ja paralajmëron shpërthim të madh të coronavirusit në këtë shtet!,854,941
fake_1600,1600,1,fake,"Lajm aspak i mir: Vala e dytë e Covid-19 do jetë serioze, bota do ndahet në dy…!",941,1022
fake_1601,1601,1,fake,Vjen SUPER LAJMI Italianët bëjnë zbulimin që do na rikthejë në normalitet nga COVID-19,994,1081
fake_1602,1602,1,fake,Ky është testi i ri që mund të ndryshojë “rregullat e lojës” përballë Covid-19,791,870
fake_1603,1603,1,fake,"Situata Mjaft Serioze. Mjeku i njohur del i Alarmuar, Jep mesazhin e forte: Brenda 2 Javëve Do…!",767,864
fake_1604,1604,1,fake,E papritur eshte kjo qe po ndodhe ne Seline e Vetevendosjes tash!,788,854
fake_1605,1605,1,fake,Ata që pinë çaj rregullisht duhet patjeter ta lexojne kete lajm!,543,608
fake_1606,1606,1,fake,"LAJMI I FUNDIT: E shpërfilli  virusin COVID-19, Presidenti del Pozitiv i…!",672,747
fake_1607,1607,1,fake,"E FUNDIT: Koronavirusi hyn në Kuvend, e pabesueshme se kush eshte tash me COVID-19!?",660,745
fake_1608,1608,1,fake,Kush është zyrtari i lartë i Turqisë që është ”kopje” e Albin Kurtit! do befasoheni!,456,541
fake_1609,1609,1,fake,"LAJMI I FUNDIT: Ky është super lajm,Mjeku jep shpresë  sa i perket COVID-19, për popullin e Kosovës!",607,708
fake_1610,1610,1,fake,"LAJMI I FUNDIT: Tronditet skena politike, pas shum rastev me Koronavirus jep doreheqje Ministri i Shendetsise në…!",758,873
fake_1611,1611,1,fake,E FUNDIT: Do befasoheni Çfarë i bëri sot bashkë Vjosa Osmanin dhe Albin Kurtin?,587,667
fake_1612,1612,1,fake,LAJMI I FUNDIT:Armend Zemaj jep superlajmin e kesaj dite per Kosoven! URIME!!,764,842
fake_1613,1613,1,fake,"Veton Surroi: UÇK nuk ishte ushtri çlirimtare, po kan lyp me…!",634,697
fake_1614,1614,1,fake,Kjo çka i ndodhi tani Hashim Thaçit është për tu habitur!Detaji që tradhëtoi Thaçin në…! (foto),564,660
fake_1615,1615,1,fake,E pabesueshme:Cfare tha Shyhretja per djalin e vet !!,341,395
fake_1616,1616,1,fake,"LAJM I PAPRITUR KY!: Vjosa Osmani Presidente e vendit, ja si dhe kur mund të ndodh?",753,837
fake_1617,1617,1,fake,LAJMI I FUNDIT: Hoti merr vendimin do te rikthehemi ne karantine dhe do mbyllen restauranteve dhe kafiterit!,639,748
fake_1618,1618,1,fake,"Këngëtarja shqiptare publikon fotografi të Albin Kurtit, e quan që është një pat…!",548,631
fake_1619,1619,1,fake,Fatmir Limaj: ”Albini as pragun ska me kalu ne Zgjedhje te reja keni me pa O Popull”? – VIDEO,605,699
fake_1620,1620,1,fake,"LAJMI I FUNDIT: Edi Rama arrin në Prishtinë, i ka dy fjalë për Gjykatën Speciale, do befasoheni!",517,614
fake_1621,1621,1,fake,LAJMI I FUNDIT: Cka i ndodhi Hashim Thacit para pak minutash ai…!!,453,520
fake_1622,1622,1,fake,Shpërthen Ganimete Musliu kundër VV-së: Të pafytyrë e po t’ja…!,599,663
fake_1623,1623,1,fake,Paraqitja e Anitës për ditëlindjen e motrës që i kushtoi 3400 euro!,744,812
fake_1624,1624,1,fake,"LAJMI I FUNDIT: Pas aktakuzës ndaj Thaçit e Veselit, PDK merr këtë vendim te papritur nga askush..!",727,827
fake_1625,1625,1,fake,"Kjo video nga Glauk Konjufca ta bën Zemrën mal, Ja çka thoshte ai për Gjykatën Speciale",383,471
fake_1626,1626,1,fake,Supermodelja Shqiptare : Ja pse e bëra tatuazh figurën e presidentit Thaçi edhe pse e akuz…(Foto),700,798
fake_1627,1627,1,fake,LAJMI FUNDIT: Shikojeni se qka i ndodhi Kallashit ne keto momente!,542,609
fake_1628,1628,1,fake,LAJMI I FUNDIT:Familja e Hashim Thaçit ka një njoftim shum të rendesishem në keto momente!,615,706
fake_1629,1629,1,fake,E FUNDIT: Nuk do mund ta besoni se ku ndodhet ne Keto momente Hashim Thaçi,431,506
fake_1630,1630,1,fake,A mund ta besoni që kjo është Kallashi?,472,512
fake_1631,1631,1,fake,Këtë nuk e priste askush Albin Kurti “befason“ me deklaratë për aktakuzën ndaj Thaçit e Veselit,605,701
fake_1632,1632,1,fake,Vjen studimi i fundit : Ja se cfarë i bëjnë rrezet e diellit koronavirusit brënda 30 sekondave,731,826
fake_1633,1633,1,fake,Albin Kurti: o Hashim të thosha mos e votoni gjykatën në Kosovë po ju po lyp…,445,523
fake_1634,1634,1,fake,"Zbulohet e vërteta, Grenell ia bën “8 me 2“ Serbëve, ja çfare thotë ai",784,855
fake_1635,1635,1,fake,"Në momentin kur u publikua lajmi për aktakuzën, Presidenti Thaçi ndodhej në një vend të pabesushme!",670,770
fake_1636,1636,1,fake,Hashim Thaçi: Ju betohem se do ta marrim Preshevën dhe njohjen nga Serbia e do…!,538,619
fake_1637,1637,1,fake,Befason Thaçi: ‘Sa tjem gjall une Albini asnjehere nuk do te vendos per Kosoven sdo ta lejoj me…!,560,658
fake_1638,1638,1,fake,Befason Remzie Osmani me kete qe postoi ne rrjete sociale,430,488
fake_1639,1639,1,fake,"E papritur, Ky eshte emerimi me i ri i Qeverise Hoti",447,500
fake_1640,1640,1,fake,Ky po që është një super lajm i mire për Albin Kurtin!,603,658
fake_1641,1641,1,fake,Tunës ka përfunduar në këtë gjendje pas shum se…!,392,442
fake_1642,1642,1,fake,LAJM I MADH: Për gjithë Shqiptarët e…!,669,708
fake_1643,1643,1,fake,"Mihrija shfaqet me frizurë ‘gjigante’, do të befasoheni me pamjen e saj, ja dhe..!",315,398
fake_1644,1644,1,fake,"LAJMI I MADH: Gjendet ilaçi që shpëton jetën nga Koronavirusi, e kemi në të gjithë farmacitë tona",759,857
fake_1645,1645,1,fake,LAJMI I FUNDIT: Gani Geci paralajmron diqka të papritur për PDK dhë…!?,511,582
fake_1646,1646,1,fake,"Remzia nuk i ndal befasitë për mbesën e vogël, do të ‘mahniteni’ me këtë të fundit",384,467
fake_1647,1647,1,fake,"Nuk është më kryeministër, por Oriola tregon hapur simpatinë e saj për Albin Kurtin",520,604
fake_1648,1648,1,fake,Godet Thaci : o Albin e more popullin nqaf me ato protesta shikoje numrin e te inf ekt uarve o ti po lyp…?,369,476
fake_1649,1649,1,fake,"Përhajr na qoftë, ‘Vjosa Osmani nuk është më pjesë e LDK-së’!?",527,590
fake_1650,1650,1,fake,Shkurte Fejza shëtitë me bashkëshortin dhe ky veprim do ju befasoj!?,407,476
fake_1651,1651,1,fake,EKSKLUZIVE: Pikat e marrëveshjes finale Kosovë-Serbi,2362,2415
fake_1652,1652,1,fake,E njihni të gjithë por nuk e keni ditur se është vëllai i “Rabijes” (Foto),532,607
fake_1653,1653,1,fake,Mjeku shqiptar trondit botën: Ja çfarë i pret të gjithë njerëzit e prekur nga COVID-19,1953,2040
fake_1654,1654,1,fake,Plotësohet dëshira e të gjithëve ! Kjo gjë sapo i ndodhi Isa Mustafës,1186,1256
fake_1655,1655,1,fake,LAJMI I FUNDIT – Ja cili politikan i VV-s do te arrestohet nga Gjykata Speciale,620,700
fake_1656,1656,1,fake,"LAJMI I FUNDIT: ”Presidenti izolohet, mësoni arsyeje e qe do…!”",981,1045
fake_1657,1657,1,fake,"Kete lajm duhet ta lexoni te gjithe,Çfarë ndodh kur Covid-19 i bashkëngjitet edhe gripi sezonal",2254,2350
fake_1658,1658,1,fake,Godet Kallashi ja qfar thot per Albin Kurtin sdo ta besoni..,642,703
fake_1659,1659,1,fake,Kallashi O Albin Ta Hongsha Zemren Ty Je Zemra Kosoves Per Ty Kisha Vallzu Tanë Naten Ne…,642,732
fake_1660,1660,1,fake,"Kosovë, Pacienti Me Koronavirus Nga Spitali I Qon “Selam“ Labinot Tahirit (Video)",623,705
fake_1661,1661,1,fake,"Degjojne nje zhurme ne nentoke , ajo cfare zbulojne do t`ju habise me te vertete",460,541
fake_1662,1662,1,fake,"Lajm aspak i mir: Vala e dytë e Covid-19 do jetë serioze, bota do ndahet në dy…!",941,1022
fake_1663,1663,1,fake,(VlDEO) Kallashi tregon për shifrat dhe i shfaq emrat e këngëtarëve dhe politikanëve që e kanë ftuar për një natë!,664,779
fake_1664,1664,1,fake,VIDEO EKSLUZIVE : Ja me ke kapet mat Robert Berisha sdo ta besoni,917,983
fake_1665,1665,1,fake,"Video EKSKLUZIVE: Kosova Po Ndahet, Publikohet Videoja E Dokumenti I Ndarjes",1072,1149
fake_1666,1666,1,fake,"VIDEO EKSLUZIVE:Edhe Linda Morina Martohet , Burri Saj Eshte Teper Ibukur , Figur Publike…",694,785
fake_1667,1667,1,fake,"VIDEO EKSLUZIVE:Nëse Ke Ndonjë Nga Këto Monedha, Mund Të Bëhesh Shumë I Pasur Ja Pse",954,1039
fake_1668,1668,1,fake,E papritur eshte kjo qe po ndodhe ne Seline e Vetevendosjes tash!,1440,1506
fake_1669,1669,1,fake,"Kërkon blerës serioz – Kam mbetë pa punë në këtë pandemi, po e shessë veturën time, Golf 6 vetëm për 2,500 euro!",1428,1541
fake_1670,1670,1,fake,"Dalin detajet e marveshjes Sekrete, Kosovës do ti ndahen këto teritore Mitrovica do te ..",953,1043
fake_1671,1671,1,fake,"Persona të panjohur ia vë në fla kën një lokali, ja video",598,656
fake_1672,1672,1,fake,Video Eksluzive:Kingu Vali Corleone I Ofron Bleones 500.000 Euro Për Ta Bërë Në Intervistë Live! Përgjigja E Bleonës Shkatrron Kingun!!!,954,1091
fake_1673,1673,1,fake,"Video Eksluzive:“Burri E Kërkon Çdo Ditë, Por Ajo Dh.Ëmb Shumë! Çfarë Paska Qenë Aman…”",1002,1090
fake_1674,1674,1,fake,LAJMI I FUNDIT – Bota po perballet nga nje rre zik tjeter ja per qfar behet fjale,803,885
fake_1675,1675,1,fake,Befason Thaçi: ‘Sa tjem gjall une Albini asnjehere nuk do te vendos per Kosoven sdo ta lejoj me…!,984,1082
fake_1676,1676,1,fake,Fatos Lubonja: Hashim Thaçi ka ber vepra te k eqia ndaj serbë të pafajshëm!! Ska vy me i bo,1252,1344
fake_1677,1677,1,fake,E pabesushme ja se qfar fshehu Albin Kurti deri sot,997,1049
fake_1678,1678,1,fake,EKSKLUZIVE: Veton Surroi President i Kosoves?,689,735
fake_1679,1679,1,fake,LAJMI FUNDIT: Nuk do ta besoni qka i ndodhi Thaqit ne keto momente..,887,956
fake_1680,1680,1,fake,LAJMI I FUNDIT – E pabesushme se qfar i publikohet Albin Kurtit ja detajet..,1206,1283
fake_1681,1681,1,fake,LAJMI I FUNDIT – Ky eshte kryetari i ri i PDK-s,1220,1268
fake_1682,1682,1,fake,E pabesushme ja qka ndodhi ne nje lift nuk do ta besoni (VIDEO),774,838
fake_1683,1683,1,fake,Ramush Haradinaj: Un do te behem President se shpejti,2972,3026
fake_1684,1684,1,fake,LAJMI I FUNDIT – Kjo eshte data kur populli jone do te leviz pa viza Urime Urime !,775,858
fake_1685,1685,1,fake,"Arta Elezajt i publikohet videoja e dytë, duke bërë “t werk” VIDEO",864,931
fake_1686,1686,1,fake,"Harrojeni Koronavirusin, Shperthen Se ksi ne Durres pamje +18",806,868
fake_1687,1687,1,fake,Kjo Grua Nga Prishtina Në Ballkon Dhe Ajo Që Bën Më Ç.Mend Kalimtaret.. (Video),619,699
fake_1688,1688,1,fake,LAJMI I FUNDIT: E papritur Qeveria fut në karantinë edhe keto katër komuna!!,752,829
fake_1689,1689,1,fake,Gruaja thërret policinë: Dëgjoj zhurma në dollap! Ajo që zbulohet brenda i shtangu të gjithë (video),982,1083
fake_1690,1690,1,fake,Fuqia e All-llahut… Shikoni Se Cfare I Ndodh Ketij Qyteti Ne Pak Minuta Dhe Ata Nuk…. VIDEO,516,608
fake_1691,1691,1,fake,"Vendos kamera që të zbulojë nëse gruaja e tradhton me një tjetër, shok.o.het nga ajo që sheh",720,813
fake_1692,1692,1,fake,LAJMI I FUNDIT – Nuk do ta besoni qfar do te ndodhe ne Kosove,733,795
fake_1693,1693,1,fake,"Reja E Dacit Hap Facebookun E Burrit Të Saj Të Ndjerë, Por Shikoni Ҫfarë Gjeti Aty",684,767
fake_1694,1694,1,fake,"Ekspertët japin në alarm tjetër të keq: Vala e dytë ne Kosove e Covid-19 do nisë, ja kur",1271,1360
fake_1695,1695,1,fake,"Shikon nje femije ne liqen, hyn ta shpetoje dhe shok.o.h.et nga ajo qe zbulon",594,672
fake_1696,1696,1,fake,Gjini e quan të paedukatë Vjosa Osmanin: Po sillet si diktatore duke i fyer deputetët e Kuvendit,2246,2343
fake_1697,1697,1,fake,Shpallja e gjendjes së jashtëzakonshme në Kosovë/ Nuk do të ketë bllokim të plotë,899,981
fake_1698,1698,1,fake,"Prekese: Sot u bëra nene pas 10 viteve martes, jam Nene e Trinjakëve, kush me uron i dhent Zoti ate qe i mungon ..",1128,1243
fake_1699,1699,1,fake,E pabesushme kete sekret e ka mbajtur te fshehur gat gjithë kësaj kohe Albin Kurti ja per qka behet fjale,821,927
fake_1700,1700,1,fake,"Pipero: Jep lajmin e madh që e kemi pritur të gjithë, “Koronavirusi nuk do të…”",1136,1216
fake_1701,1701,1,fake,Amerika ‘godet’ Serbinë merr vendim te papritur ja qka i bene,1312,1374
fake_1702,1702,1,fake,"Made In Albania Rinjte Shqiptar Nuk Durojne Dot, Filmohen Gjatë S.Eksit Të Shf.Renuar Në Plazh (Video)",839,942
fake_1703,1703,1,fake,"E FUNDIT / Lajmi Shokues, Isa Mustafës Me Koronavirus, Ka Infektuar Edhe Ramën?!!",698,780
fake_1704,1704,1,fake,"Shkëndije Mujaj Del E Mbuluar Rrugëve Të Zvicrës, Do Të Befasoheni Me Pamjen E Saj Të Fundit",853,946
fake_1705,1705,1,fake,Ky i ri sot do kishte vd ekur nëse s’do ta bente kete veprim më herët.,1075,1146
fake_1706,1706,1,fake,"Urime Kosove, Ne Kete Date Ne Korrik Do Hiqen Vizat, SHBA Jep Lajmin E Madh",988,1064
fake_1707,1707,1,fake,BE-Ja Hjek Vizat Per Kosovaret Por Me Nje Kusht.,454,503
fake_1708,1708,1,fake,"Lajm shumë i mirë vjen për Kosovën, URIME do gëzohemi gjithë shqiptarët!",1386,1459
fake_1709,1709,1,fake,LAJMI FUNDIT: Nuk do ta besoni qka i ndodhi Thaqit ne keto momente..,887,956
fake_1710,1710,1,fake,Krijesa misterioze në plazh i la të gjithë pushuesit pa u larë në det sepse…,760,837
fake_1711,1711,1,fake,Video Eksluzive: Shikojeni Çka I Ndodhi Ketij Mërgimtarit Nga Kosova Në Finlandë,906,987
fake_1712,1712,1,fake,E mbani ne mend “A ban me fol”? Nuk do ta besoni qfar i ndodhi para disa minutash..,1669,1753
fake_1713,1713,1,fake,"Video EKSKLUZIVE: Kosova Po Ndahet, Publikohet Videoja E Dokumenti I Ndarjes",1072,1149
fake_1714,1714,1,fake,Godet Kallashi ja qka thot per Albinin nuk do ta besoni,737,793
fake_1715,1715,1,fake,Albin Kurtit i ndodhë më e keqja Amerika e Ka Goditur duke thënë se Albini është një…,1288,1374
fake_1716,1716,1,fake,Morena Taraku: Veç Unë Dhe Albin Kurti Jemi…,884,929
fake_1717,1717,1,fake,EKSLUZIVE – Zbulohet emri i partis se re te Vjosa Osmanit !,1176,1236
fake_1718,1718,1,fake,Nuk Do Mund Ta Besoni Se Ku Ndodhet Në Këto Momente Hashim Thaçi,776,841
fake_1719,1719,1,fake,Kjo Ӫshtӫ Fu Q Ia E Allahut – Pamje Spektakulare Qe Kurre Nuk I Keni Pare Dhe…. (VIDEO),1117,1205
fake_1720,1720,1,fake,EKSLUZIVE – Vjosa Osmani zbulon detajet e partise te saj te re ja deputet sdo ta besoni,940,1028
fake_1721,1721,1,fake,Mësuesja shqiptare u dërgon gabimisht nxënësve foton me rroba banje në grupin e WhatsApp,1274,1363
fake_1722,1722,1,fake,E Pabesueshme Kadri Veseli i Zbulon një sekret Albin Kurtit !!,795,858
fake_1723,1723,1,fake,"Video Eksluzive:E Fundit Me Magnitudë 7.5 Rihter, Ky Shtet ‘Shkundet’ Keq Nga Tërmeti",866,952
fake_1724,1724,1,fake,Sot  pas 13 Vjet Martes më lindi djal kush më uron i dhasht Zoti të gjitha të mirat,613,697
fake_1725,1725,1,fake,"E gëzoi Perëndija / Pas 25 vite martesë lind fëmiun e parë, nëna Shqiptare shpërthen në lot (VIDEO)",748,848
fake_1726,1726,1,fake,"Dalin Pamjet Kjo Është Vajza Qe Ishte Me Plakun 72 Vjeçar Ne Mottelin E Gilanit, Ajo Thotë Se Me Zorë Nuk Ia Bën Kerkujt, Por Qe..",949,1080
fake_1727,1727,1,fake,"VIDEO EKSLUZIVE:Tro Nditet Familja Shqiptare, Vjehrri Vr Et Nusen E Djalit 24 Vjeçare",555,641
fake_1728,1728,1,fake,Godet Thaci : O Albin E More Popullin Nqaf Me Ato Protesta Shikoje Numrin E Te Inf Ekt Uarve O Ti Je manipulues,700,812
fake_1729,1729,1,fake,Kush dhe pse e duan të vdekur Gani Gecin ???,950,995
fake_1730,1730,1,fake,"Hoti do mbetet kryeministri më i suksesshëm në historinë e Kosovës, nëse Vuçiqi nuk e bën këtë",662,757
fake_1731,1731,1,fake,"Profesori ndërkombëtar alarmon rëndë Hashim Thaçin, jep lajmin e mirë për Kosovën",634,716
fake_1732,1732,1,fake,Haki Abazi dridhe skenen politike ne Kosove me kete qe tha!,929,989
fake_1733,1733,1,fake,Ramiz Lladrovci ia jep nje goditje te rende VV-se dhe Avdullah Hotit,347,416
fake_1734,1734,1,fake,"CKA PO NDODHE, ‘Thaçi do të jap dorëheqje brenda 2 ore.’ (VIDEO)",389,454
fake_1735,1735,1,fake,"Fundit i Botes afer, Ky eshte lajmi i keq qe vjen , eshte me i keq se koronavirusi, do vdesim te gjithe",765,869
fake_1736,1736,1,fake,"Pas takimit me Vuçiqin, lajmërohet edhe njëherë Avdullah Hoti, ja çfarë paralajmëron për takimin e radhës",647,753
fake_1737,1737,1,fake,Paralajmërohet ‘tronditja’ e madhe për PDK-në: Ja dy përplasjet e forta në këtë parti,430,516
fake_1738,1738,1,fake,Tomë Gashi publikon videon e Besa Gaxherrit që tronditi Hashim Thaçin,641,711
fake_1739,1739,1,fake,"Hashim ThaçI GODET ashper Hotin , kjo qe i tha eshte e rende edhe shokuese",499,574
fake_1740,1740,1,fake,Lajm bomb: Arrestohet djali i deputeti te Partis Demokratike,510,571
fake_1741,1741,1,fake,"Kjo qe i tha qytetari Isa Mustafes do iu habise, VIDEO",502,557
fake_1742,1742,1,fake,A eshte normal ky njeri? Kjo qe tha Mustafo Nano per Kosoven do iu cmend dhe nervozoj,555,641
