"article_id","pair_id","label","label_name","word_count","sentence_count","character_count","avg_word_length","avg_sentence_length","title_length","content_length","exclamation_count","question_count","comma_count","quote_count","ellipsis_count","exclamation_ratio","question_ratio","uppercase_word_count","uppercase_word_ratio","uppercase_char_ratio","title_excessive_uppercase","e_count","c_count","diacritic_count","diacritic_ratio","possible_missing_diacritic_count","possible_missing_diacritic_words","sensational_count","sensational_ratio","sensational_found","source_indicator_count","source_indicator_ratio","source_indicators_found","uncertainty_count","uncertainty_ratio","uncertainty_found"
"fake_1301","1301","1","fake","98","5","581","4.68","19.6","78","502","0","1","7","2","1","0.0","0.010204","1","0.010204","0.061002","0","37","0","37","0.063683","0","","1","0.010204","e pabesueshme","0","0.0","","0","0.0",""
"fake_1302","1302","1","fake","94","8","630","5.46","11.75","83","546","0","0","3","0","0","0.0","0.0","2","0.021277","0.098039","0","35","1","36","0.057143","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_1303","1303","1","fake","87","4","538","5.02","21.75","99","438","0","0","3","0","1","0.0","0.0","7","0.08046","0.105263","0","33","3","36","0.066914","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_1304","1304","1","fake","110","4","558","3.9","27.5","84","473","0","0","5","4","1","0.0","0.0","1","0.009091","0.039627","0","40","2","42","0.075269","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_1305","1305","1","fake","104","7","662","5.06","14.86","93","568","0","1","5","0","0","0.0","0.009615","0","0.0","0.04","0","45","1","46","0.069486","0","","0","0.0","","0","0.0","","1","0.009615","mund të"
"fake_1306","1306","1","fake","99","4","621","5.09","24.75","103","517","0","0","7","4","0","0.0","0.0","0","0.0","0.031746","0","33","4","37","0.059581","0","","0","0.0","","1","0.010101","deklaroi","0","0.0",""
"fake_1307","1307","1","fake","101","5","644","5.23","20.2","90","553","0","0","5","0","0","0.0","0.0","0","0.0","0.035985","0","36","5","41","0.063665","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_1308","1308","1","fake","78","3","496","5.26","26.0","76","419","0","0","4","0","0","0.0","0.0","0","0.0","0.04878","0","31","2","33","0.066532","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_1309","1309","1","fake","83","6","507","4.95","13.83","86","420","0","3","2","0","0","0.0","0.036145","0","0.0","0.070732","0","28","1","29","0.057199","0","","1","0.012048","bombë","0","0.0","","0","0.0",""
"fake_1310","1310","1","fake","89","3","532","4.78","29.67","105","426","0","0","4","0","0","0.0","0.0","0","0.0","0.028235","0","28","0","28","0.052632","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_1311","1311","1","fake","100","3","607","4.94","33.33","99","507","0","0","0","0","1","0.0","0.0","1","0.01","0.052738","0","50","2","52","0.085667","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_1312","1312","1","fake","94","3","543","4.62","31.33","90","452","0","0","3","2","0","0.0","0.0","0","0.0","0.011521","0","33","4","37","0.06814","0","","0","0.0","","1","0.010638","sipas","0","0.0",""
"fake_1313","1313","1","fake","99","3","566","4.64","33.0","107","458","0","0","4","0","0","0.0","0.0","1","0.010101","0.039216","0","35","1","36","0.063604","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_1314","1314","1","fake","112","3","647","4.66","37.33","85","561","0","0","7","0","0","0.0","0.0","2","0.017857","0.049808","0","49","6","55","0.085008","0","","0","0.0","","0","0.0","","1","0.008929","mund të"
"fake_1315","1315","1","fake","105","4","659","4.9","26.25","94","564","0","0","5","0","0","0.0","0.0","1","0.009524","0.035088","0","39","0","39","0.059181","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_1316","1316","1","fake","93","3","550","4.76","31.0","78","471","0","0","8","0","0","0.0","0.0","2","0.021505","0.070455","0","36","4","40","0.072727","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_1317","1317","1","fake","79","5","474","4.82","15.8","95","378","0","0","2","0","0","0.0","0.0","0","0.0","0.03937","0","37","0","37","0.078059","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_1318","1318","1","fake","73","2","437","4.84","36.5","66","370","0","0","5","2","0","0.0","0.0","1","0.013699","0.071225","0","16","2","18","0.04119","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_1319","1319","1","fake","82","4","482","4.76","20.5","84","397","0","0","3","0","0","0.0","0.0","0","0.0","0.033333","0","16","2","18","0.037344","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_1320","1320","1","fake","86","3","511","4.83","28.67","84","426","0","0","3","0","0","0.0","0.0","1","0.011628","0.060386","0","38","2","40","0.078278","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_1321","1321","1","fake","103","4","608","4.81","25.75","121","486","0","0","4","0","0","0.0","0.0","0","0.0","0.060976","0","36","3","39","0.064145","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_1322","1322","1","fake","82","3","475","4.66","27.33","98","376","0","0","2","2","0","0.0","0.0","0","0.0","0.036649","0","33","1","34","0.071579","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_1323","1323","1","fake","90","5","535","4.73","18.0","100","434","0","0","4","0","0","0.0","0.0","2","0.022222","0.077647","0","29","0","29","0.054206","0","","0","0.0","","1","0.011111","konfirmoi","0","0.0",""
"fake_1324","1324","1","fake","87","4","526","4.98","21.75","90","435","0","0","2","0","0","0.0","0.0","0","0.0","0.051044","0","38","5","43","0.081749","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_1325","1325","1","fake","103","12","575","4.41","8.58","84","490","0","0","4","1","0","0.0","0.0","0","0.0","0.039648","0","29","0","29","0.050435","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_1326","1326","1","fake","94","4","577","4.83","23.5","98","478","0","0","5","4","2","0.0","0.0","1","0.010638","0.050661","0","15","0","15","0.025997","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_1327","1327","1","fake","79","2","454","4.7","39.5","94","359","0","0","4","0","0","0.0","0.0","0","0.0","0.02965","0","45","1","46","0.101322","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_1328","1328","1","fake","89","6","529","4.8","14.83","79","449","0","0","1","0","0","0.0","0.0","4","0.044944","0.096019","0","29","0","29","0.05482","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_1329","1329","1","fake","81","3","507","5.06","27.0","80","426","0","0","6","2","0","0.0","0.0","0","0.0","0.043902","0","21","2","23","0.045365","1","kosove","0","0.0","","0","0.0","","0","0.0",""
"fake_1330","1330","1","fake","78","5","467","4.91","15.6","65","401","0","1","3","0","0","0.0","0.012821","0","0.0","0.020888","0","25","0","25","0.053533","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_1331","1331","1","fake","84","5","507","4.85","16.8","89","417","0","0","2","0","0","0.0","0.0","0","0.0","0.049261","0","31","0","31","0.061144","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_1332","1332","1","fake","98","4","564","4.64","24.5","89","474","0","0","5","0","0","0.0","0.0","0","0.0","0.035165","0","30","4","34","0.060284","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_1333","1333","1","fake","90","3","567","4.96","30.0","78","488","0","0","8","0","0","0.0","0.0","0","0.0","0.03139","0","41","0","41","0.07231","0","","0","0.0","","0","0.0","","1","0.011111","mund të"
"fake_1334","1334","1","fake","97","5","606","5.05","19.4","87","518","0","1","5","0","0","0.0","0.010309","0","0.0","0.034694","0","36","0","36","0.059406","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_1335","1335","1","fake","77","5","455","4.64","15.4","78","376","0","1","5","0","0","0.0","0.012987","0","0.0","0.047619","0","28","3","31","0.068132","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_1336","1336","1","fake","102","6","554","4.31","17.0","93","460","0","1","5","0","0","0.0","0.009804","0","0.0","0.050114","0","30","1","31","0.055957","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_1337","1337","1","fake","78","4","500","5.29","19.5","52","447","0","0","2","0","0","0.0","0.0","2","0.025641","0.05569","0","32","0","32","0.064","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_1338","1338","1","fake","86","11","504","4.73","7.82","47","456","0","10","2","0","1","0.0","0.116279","1","0.011628","0.061425","0","12","3","15","0.029762","2","cfare, nje","0","0.0","","0","0.0","","0","0.0",""
"fake_1339","1339","1","fake","111","8","660","4.91","13.88","91","568","1","0","2","0","0","0.009009","0.0","0","0.0","0.016514","0","61","1","62","0.093939","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_1340","1340","1","fake","100","4","616","4.99","25.0","99","516","0","0","9","4","0","0.0","0.0","2","0.02","0.05835","0","27","0","27","0.043831","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_1341","1341","1","fake","98","6","570","4.71","16.33","106","463","0","1","5","0","0","0.0","0.010204","0","0.0","0.049892","0","34","0","34","0.059649","0","","0","0.0","","1","0.010204","bëri të ditur","0","0.0",""
"fake_1342","1342","1","fake","96","4","584","4.96","24.0","111","472","0","0","3","0","0","0.0","0.0","1","0.010417","0.052521","0","42","0","42","0.071918","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_1343","1343","1","fake","77","3","500","5.25","25.67","90","409","2","1","5","0","0","0.025974","0.012987","0","0.0","0.037129","0","19","1","20","0.04","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_1344","1344","1","fake","95","5","594","5.05","19.0","95","498","0","1","4","0","0","0.0","0.010526","0","0.0","0.041667","0","42","2","44","0.074074","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_1345","1345","1","fake","94","3","546","4.68","31.33","128","417","0","0","3","2","0","0.0","0.0","0","0.0","0.05","0","25","5","30","0.054945","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_1346","1346","1","fake","95","5","602","5.24","19.0","77","524","0","1","4","0","0","0.0","0.010526","0","0.0","0.016064","0","41","1","42","0.069767","0","","0","0.0","","1","0.010526","sipas","0","0.0",""
"fake_1347","1347","1","fake","96","4","618","5.33","24.0","97","520","0","0","4","0","0","0.0","0.0","0","0.0","0.039293","0","33","0","33","0.053398","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_1348","1348","1","fake","106","7","580","4.39","15.14","124","455","0","1","2","0","0","0.0","0.009434","1","0.009434","0.045161","0","29","5","34","0.058621","0","","0","0.0","","1","0.009434","sipas","0","0.0",""
"fake_1349","1349","1","fake","99","3","587","4.89","33.0","107","479","0","0","0","0","0","0.0","0.0","0","0.0","0.022727","0","39","0","39","0.06644","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_1350","1350","1","fake","88","5","542","5.07","17.6","66","475","0","0","3","0","0","0.0","0.0","0","0.0","0.053933","0","36","5","41","0.075646","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_1351","1351","1","fake","98","4","600","4.99","24.5","84","515","0","1","0","0","0","0.0","0.010204","2","0.020408","0.059426","0","38","0","38","0.063333","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_1352","1352","1","fake","73","3","445","4.9","24.33","81","363","0","0","0","0","0","0.0","0.0","0","0.0","0.030726","0","33","1","34","0.076404","0","","0","0.0","","1","0.013699","bëri të ditur","0","0.0",""
"fake_1353","1353","1","fake","90","6","531","4.6","15.0","100","430","0","0","5","2","0","0.0","0.0","0","0.0","0.033898","0","38","1","39","0.073446","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_1354","1354","1","fake","76","4","443","4.76","19.0","75","367","0","0","1","0","0","0.0","0.0","1","0.013158","0.066298","0","0","0","0","0.0","3","eshte, per, nje","0","0.0","","0","0.0","","0","0.0",""
"fake_1355","1355","1","fake","98","4","611","5.12","24.5","79","531","0","0","3","0","0","0.0","0.0","1","0.010204","0.021912","0","37","2","39","0.06383","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_1356","1356","1","fake","81","3","479","4.83","27.0","85","393","0","0","3","0","0","0.0","0.0","0","0.0","0.048718","0","25","0","25","0.052192","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_1357","1357","1","fake","90","5","530","4.78","18.0","76","453","0","0","1","2","0","0.0","0.0","4","0.044444","0.074766","0","32","2","34","0.064151","0","","0","0.0","","0","0.0","","1","0.011111","mund të"
"fake_1358","1358","1","fake","105","6","645","5.0","17.5","92","552","0","1","4","0","0","0.0","0.009524","0","0.0","0.030476","0","48","0","48","0.074419","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_1359","1359","1","fake","78","3","514","5.31","26.0","90","423","0","0","9","0","0","0.0","0.0","2","0.025641","0.036232","0","25","0","25","0.048638","0","","0","0.0","","1","0.012821","sipas","0","0.0",""
"fake_1360","1360","1","fake","77","3","497","5.27","25.67","87","409","0","0","4","2","0","0.0","0.0","1","0.012987","0.036946","0","36","2","38","0.076459","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_1361","1361","1","fake","77","6","491","5.09","12.83","96","394","0","0","3","0","0","0.0","0.0","0","0.0","0.043367","0","32","0","32","0.065173","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_1362","1362","1","fake","80","4","484","4.89","20.0","98","385","0","0","2","0","0","0.0","0.0","2","0.025","0.053708","0","26","2","28","0.057851","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_1363","1363","1","fake","87","5","577","5.41","17.4","102","474","0","1","7","2","0","0.0","0.011494","0","0.0","0.03838","0","37","0","37","0.064125","0","","0","0.0","","1","0.011494","sipas","0","0.0",""
"fake_1364","1364","1","fake","76","7","467","4.88","10.86","95","371","0","1","6","2","0","0.0","0.013158","0","0.0","0.03504","0","31","0","31","0.066381","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_1365","1365","1","fake","99","3","555","4.43","33.0","68","486","0","0","6","2","0","0.0","0.0","3","0.030303","0.06621","0","36","2","38","0.068468","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_1366","1366","1","fake","93","4","560","4.84","23.25","101","458","0","1","10","0","0","0.0","0.010753","0","0.0","0.035556","0","33","2","35","0.0625","0","","0","0.0","","1","0.010753","sipas","0","0.0",""
"fake_1367","1367","1","fake","81","7","492","4.84","11.57","101","390","0","0","3","2","0","0.0","0.0","1","0.012346","0.035714","0","33","1","34","0.069106","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_1368","1368","1","fake","85","4","517","4.87","21.25","109","407","0","0","3","2","0","0.0","0.0","0","0.0","0.050725","0","29","2","31","0.059961","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_1369","1369","1","fake","94","6","584","4.85","15.67","87","496","0","0","2","2","0","0.0","0.0","1","0.010638","0.041667","0","41","0","41","0.070205","0","","0","0.0","","0","0.0","","2","0.021277","thuhet"
"fake_1370","1370","1","fake","94","4","594","5.12","23.5","87","506","1","0","6","2","0","0.010638","0.0","0","0.0","0.064718","0","43","2","45","0.075758","0","","0","0.0","","2","0.021277","sipas","0","0.0",""
"fake_1371","1371","1","fake","101","3","623","4.96","33.67","75","547","0","0","11","0","0","0.0","0.0","1","0.009901","0.025948","0","43","0","43","0.069021","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_1372","1372","1","fake","99","6","555","4.49","16.5","94","460","0","1","5","0","0","0.0","0.010101","1","0.010101","0.042697","0","33","0","33","0.059459","0","","0","0.0","","0","0.0","","1","0.010101","mund të"
"fake_1373","1373","1","fake","81","3","444","4.27","27.0","96","347","0","0","4","2","1","0.0","0.0","0","0.0","0.069364","0","26","0","26","0.058559","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_1374","1374","1","fake","114","5","600","4.18","22.8","89","510","0","0","1","0","0","0.0","0.0","0","0.0","0.035639","0","40","3","43","0.071667","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_1375","1375","1","fake","122","4","734","4.92","30.5","96","637","0","0","8","0","0","0.0","0.0","0","0.0","0.041806","0","50","3","53","0.072207","0","","0","0.0","","1","0.008197","konfirmoi","1","0.008197","mund të"
"fake_1376","1376","1","fake","99","6","600","4.85","16.5","110","489","0","0","6","2","0","0.0","0.0","2","0.020202","0.058333","0","37","2","39","0.065","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_1377","1377","1","fake","90","4","529","4.74","22.5","97","431","0","1","4","0","0","0.0","0.011111","0","0.0","0.039813","0","26","0","26","0.049149","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_1378","1378","1","fake","102","4","583","4.48","25.5","128","454","0","0","6","0","0","0.0","0.0","0","0.0","0.030635","0","32","2","34","0.058319","0","","0","0.0","","1","0.009804","sipas","0","0.0",""
"fake_1379","1379","1","fake","86","4","484","4.56","21.5","97","386","1","0","4","0","0","0.011628","0.0","0","0.0","0.040816","0","22","1","23","0.047521","0","","0","0.0","","0","0.0","","1","0.011628","mund të"
"fake_1380","1380","1","fake","94","5","566","4.83","18.8","115","450","1","1","8","6","0","0.010638","0.010638","1","0.010638","0.046358","0","30","0","30","0.053004","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_1381","1381","1","fake","84","4","535","5.26","21.0","89","445","0","1","4","0","0","0.0","0.011905","0","0.0","0.033937","0","29","0","29","0.054206","0","","0","0.0","","0","0.0","","1","0.011905","thuhet"
"fake_1382","1382","1","fake","74","4","452","4.84","18.5","81","370","0","0","5","1","0","0.0","0.0","0","0.0","0.036313","0","26","0","26","0.057522","0","","0","0.0","","1","0.013514","bëri të ditur","0","0.0",""
"fake_1383","1383","1","fake","102","5","613","4.87","20.4","134","478","0","1","8","0","0","0.0","0.009804","0","0.0","0.046465","0","43","5","48","0.078303","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_1384","1384","1","fake","86","5","567","5.37","17.2","95","471","0","1","3","0","0","0.0","0.011628","1","0.011628","0.036797","0","35","0","35","0.061728","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_1385","1385","1","fake","87","3","552","5.26","29.0","107","444","0","0","3","0","0","0.0","0.0","0","0.0","0.052402","0","30","1","31","0.056159","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_1386","1386","1","fake","88","2","504","4.66","44.0","110","393","0","0","2","0","0","0.0","0.0","0","0.0","0.066502","0","15","3","18","0.035714","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_1387","1387","1","fake","85","4","562","5.41","21.25","146","415","0","1","6","0","0","0.0","0.011765","0","0.0","0.045652","0","23","0","23","0.040925","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_1388","1388","1","fake","81","5","528","5.33","16.2","75","452","0","0","7","2","0","0.0","0.0","2","0.024691","0.074246","0","26","2","28","0.05303","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_1389","1389","1","fake","79","6","481","4.82","13.17","102","378","0","0","2","0","0","0.0","0.0","1","0.012658","0.049869","0","24","2","26","0.054054","0","","0","0.0","","1","0.012658","policia","0","0.0",""
"fake_1390","1390","1","fake","79","5","498","5.16","15.8","83","414","0","1","4","0","0","0.0","0.012658","0","0.0","0.029412","0","30","0","30","0.060241","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_1391","1391","1","fake","85","4","595","5.82","21.25","109","485","0","0","2","4","0","0.0","0.0","2","0.023529","0.034343","0","30","0","30","0.05042","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_1392","1392","1","fake","82","3","540","5.49","27.33","89","450","0","0","3","0","0","0.0","0.0","1","0.012195","0.06","0","24","2","26","0.048148","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_1393","1393","1","fake","93","3","598","5.28","31.0","92","505","0","0","8","2","0","0.0","0.0","0","0.0","0.02863","0","29","3","32","0.053512","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_1394","1394","1","fake","84","4","480","4.63","21.0","86","393","0","0","3","0","0","0.0","0.0","0","0.0","0.043814","0","27","0","27","0.05625","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_1395","1395","1","fake","85","5","484","4.55","17.0","90","393","0","0","4","2","0","0.0","0.0","1","0.011765","0.028424","0","31","1","32","0.066116","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_1396","1396","1","fake","93","6","542","4.69","15.5","106","435","0","0","2","0","0","0.0","0.0","0","0.0","0.043678","0","41","1","42","0.077491","0","","0","0.0","","0","0.0","","1","0.010753","mund të"
"fake_1397","1397","1","fake","90","5","560","5.06","18.0","101","458","0","0","3","0","0","0.0","0.0","0","0.0","0.041943","0","25","0","25","0.044643","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_1398","1398","1","fake","80","3","491","5.03","26.67","88","402","0","0","5","0","0","0.0","0.0","0","0.0","0.0399","0","24","1","25","0.050916","0","","0","0.0","","0","0.0","","2","0.025","thuhet, mund të"
"fake_1399","1399","1","fake","81","4","524","5.33","20.25","82","441","0","1","5","0","0","0.0","0.012346","0","0.0","0.074766","0","27","3","30","0.057252","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_1400","1400","1","fake","96","4","561","4.71","24.0","89","471","0","0","3","0","0","0.0","0.0","1","0.010417","0.048889","0","43","2","45","0.080214","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_1401","1401","1","fake","90","3","558","5.04","30.0","98","459","0","0","6","0","0","0.0","0.0","1","0.011111","0.066079","0","27","3","30","0.053763","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_1402","1402","1","fake","101","4","545","4.26","25.25","69","475","0","0","3","1","0","0.0","0.0","1","0.009901","0.032558","0","46","0","46","0.084404","0","","0","0.0","","0","0.0","","1","0.009901","mund të"
"fake_1403","1403","1","fake","105","5","571","4.22","21.0","89","481","0","0","5","0","0","0.0","0.0","0","0.0","0.022573","0","39","0","39","0.068301","0","","0","0.0","","1","0.009524","sipas","0","0.0",""
"fake_1404","1404","1","fake","103","4","657","5.22","25.75","90","566","0","1","7","0","0","0.0","0.009709","1","0.009709","0.039106","0","34","1","35","0.053272","0","","0","0.0","","1","0.009709","sipas","0","0.0",""
"fake_1405","1405","1","fake","110","4","623","4.34","27.5","81","541","0","0","6","0","0","0.0","0.0","0","0.0","0.010504","0","38","2","40","0.064205","0","","0","0.0","","0","0.0","","1","0.009091","mund të"
"fake_1406","1406","1","fake","81","3","475","4.63","27.0","50","424","0","0","5","0","0","0.0","0.0","0","0.0","0.016","0","31","2","33","0.069474","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_1407","1407","1","fake","103","4","553","4.25","25.75","108","444","0","0","4","3","0","0.0","0.0","0","0.0","0.045662","0","21","0","21","0.037975","0","","0","0.0","","0","0.0","","1","0.009709","mund të"
"fake_1408","1408","1","fake","81","4","529","5.43","20.25","73","455","0","0","4","0","0","0.0","0.0","0","0.0","0.031818","0","26","0","26","0.049149","0","","0","0.0","","1","0.012346","sipas","0","0.0",""
"fake_1409","1409","1","fake","77","3","490","5.21","25.67","60","429","0","0","6","2","0","0.0","0.0","0","0.0","0.091139","0","29","3","32","0.065306","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_1410","1410","1","fake","82","3","547","5.51","27.33","90","456","0","0","3","0","1","0.0","0.0","1","0.012195","0.017699","0","27","2","29","0.053016","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_1411","1411","1","fake","89","5","492","4.39","17.8","99","392","0","0","2","3","0","0.0","0.0","0","0.0","0.069231","0","21","0","21","0.042683","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_1412","1412","1","fake","100","6","598","4.66","16.67","91","506","0","0","5","0","0","0.0","0.0","1","0.01","0.036481","0","33","1","34","0.056856","0","","0","0.0","","1","0.01","policia","2","0.02","dyshohet"
"fake_1413","1413","1","fake","100","3","580","4.61","33.33","72","507","0","0","5","2","0","0.0","0.0","0","0.0","0.032538","0","44","1","45","0.077586","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_1414","1414","1","fake","97","4","556","4.45","24.25","110","445","0","0","5","0","0","0.0","0.0","0","0.0","0.025463","0","39","0","39","0.070144","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_1415","1415","1","fake","86","5","581","5.47","17.2","102","478","0","1","13","0","0","0.0","0.011628","0","0.0","0.057447","0","32","0","32","0.055077","0","","0","0.0","","1","0.011628","ministria","0","0.0",""
"fake_1416","1416","1","fake","83","4","517","5.1","20.75","83","433","0","1","3","2","0","0.0","0.012048","0","0.0","0.035545","0","30","2","32","0.061896","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_1417","1417","1","fake","96","7","546","4.52","13.71","97","448","0","0","2","2","0","0.0","0.0","0","0.0","0.02765","0","29","1","30","0.054945","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_1418","1418","1","fake","78","3","494","5.18","26.0","65","428","0","0","8","2","0","0.0","0.0","0","0.0","0.042184","0","21","2","23","0.046559","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_1419","1419","1","fake","75","3","408","4.32","25.0","50","357","0","0","4","0","0","0.0","0.0","3","0.04","0.090343","0","21","7","28","0.068627","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_1420","1420","1","fake","71","4","450","5.11","17.75","64","385","1","0","7","4","0","0.014085","0.0","0","0.0","0.063889","0","22","4","26","0.057778","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_1421","1421","1","fake","70","3","427","5.01","23.33","41","385","1","0","1","0","0","0.014286","0.0","1","0.014286","0.034286","0","30","2","32","0.074941","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_1422","1422","1","fake","76","3","452","4.88","25.33","68","383","0","0","2","0","0","0.0","0.0","0","0.0","0.032432","0","36","1","37","0.081858","0","","0","0.0","","0","0.0","","1","0.013158","thuhet"
"fake_1423","1423","1","fake","85","3","504","4.88","28.33","85","418","0","0","1","0","0","0.0","0.0","1","0.011765","0.045783","0","27","2","29","0.05754","0","","0","0.0","","0","0.0","","3","0.035294","mund të"
"fake_1424","1424","1","fake","72","4","416","4.67","18.0","43","372","0","0","2","0","0","0.0","0.0","0","0.0","0.02381","0","32","1","33","0.079327","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_1425","1425","1","fake","74","2","468","5.22","37.0","65","402","0","0","3","1","0","0.0","0.0","0","0.0","0.036364","0","24","0","24","0.051282","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_1426","1426","1","fake","86","3","475","4.43","28.67","78","396","0","0","2","0","0","0.0","0.0","2","0.023256","0.073491","0","21","3","24","0.050526","0","","1","0.011628","lajm i fundit","0","0.0","","0","0.0",""
"fake_1427","1427","1","fake","105","2","534","3.88","52.5","103","430","0","0","5","2","0","0.0","0.0","1","0.009524","0.044335","0","0","0","0","0.0","1","nje","0","0.0","","0","0.0","","0","0.0",""
"fake_1428","1428","1","fake","83","3","457","4.35","27.67","80","376","0","0","4","0","0","0.0","0.0","2","0.024096","0.085873","0","15","3","18","0.039387","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_1429","1429","1","fake","79","5","454","4.63","15.8","59","394","0","0","5","0","0","0.0","0.0","0","0.0","0.030055","0","30","0","30","0.066079","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_1430","1430","1","fake","77","4","487","5.23","19.25","68","418","0","1","3","0","0","0.0","0.012987","0","0.0","0.047382","0","3","0","3","0.00616","2","eshte, per","0","0.0","","0","0.0","","0","0.0",""
"fake_1431","1431","1","fake","83","3","459","4.43","27.67","64","394","0","0","3","2","0","0.0","0.0","0","0.0","0.024457","0","37","0","37","0.08061","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_1432","1432","1","fake","76","6","421","4.38","12.67","69","351","1","1","0","0","0","0.013158","0.013158","1","0.013158","0.075758","0","25","0","25","0.059382","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_1433","1433","1","fake","81","3","490","4.75","27.0","89","400","0","0","7","0","0","0.0","0.0","2","0.024691","0.033766","0","23","2","25","0.05102","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_1434","1434","1","fake","77","3","424","4.4","25.67","60","363","0","1","3","0","0","0.0","0.012987","1","0.012987","0.053097","0","33","2","35","0.082547","0","","0","0.0","","0","0.0","","0","0.0",""
